feature,class
"[-3.2751108e+02  1.5759885e+02 -4.5269814e+01 -2.5561883e+00
  1.5578079e+01 -3.5493130e+01 -1.0188833e+01  2.8042655e+00
 -2.2610397e+01 -6.1121106e+00  8.1110687e+00  1.0517575e+00
  6.5263467e+00  6.8504387e-01 -1.2223651e+01 -1.1328530e+01
 -1.1153705e+01 -7.7184706e+00 -3.9876616e+00 -1.0723459e+01
 -9.0193415e+00 -1.2477227e+00 -7.7675655e-02  3.7812762e+00
  2.7630911e+00 -3.1690583e+00  5.6714315e-02 -1.5130975e+00
 -7.2841201e+00 -6.4727652e-01  2.5251923e+00 -2.7175879e+00
 -1.7410852e+00 -1.1511900e+00 -2.2605002e+00  8.8113159e-01
 -4.2503126e-02 -3.8845232e+00 -4.5539842e+00 -4.1985526e+00]",hungry
"[-5.3745923e+02  1.3308334e+02 -3.5869492e+01  8.3001089e+00
  1.6565145e+01 -2.3360674e+01  5.4136806e+00  5.4835973e+00
 -1.5681939e+01  3.0435815e+00 -2.8009229e+00 -1.4239601e+01
  2.8865542e+00 -2.5740399e+00 -9.1748219e+00  2.9099073e+00
 -3.6689093e+00 -7.1621690e+00  2.6265675e-01 -7.0670433e+00
 -6.4411945e+00  1.7763308e-01 -6.6667957e+00 -5.2175980e+00
 -1.5994567e+00 -8.1551123e+00 -5.3029222e+00 -2.1204598e+00
 -6.2090669e+00 -2.7372615e+00 -2.1451304e+00 -5.5630188e+00
 -1.4834111e+00 -1.9735942e+00 -4.5804758e+00 -8.6708105e-01
 -2.5964842e+00 -4.5043645e+00 -8.4744924e-01 -2.4888847e+00]",hungry
"[-3.5596597e+02  1.3975397e+02 -3.3599155e+01  1.4060041e+01
  1.8857063e+01 -3.0641996e+01 -5.5773246e-01  5.9932384e+00
 -1.5549882e+01  2.6112344e+00 -3.0841217e+00 -1.7986952e+01
 -9.6491158e-01 -4.5049291e+00 -1.3665239e+01 -2.3035412e+00
 -6.6226315e+00 -1.0101383e+01 -1.4978648e+00 -6.7074819e+00
 -7.2595482e+00 -2.6426036e+00 -1.0411248e+01 -7.6872578e+00
 -6.4855707e-01 -6.9117122e+00 -5.0581150e+00  6.2276787e-01
 -2.6146634e+00 -4.4556531e-01  1.0521278e+00 -3.3902717e+00
 -1.7480009e+00 -6.1971533e-01 -2.1477134e+00 -2.7585796e-01
 -1.4632035e+00 -2.3199317e+00 -7.0493454e-01 -3.3965399e+00]",hungry
"[-257.818       154.9716      -79.22997      17.529371     42.73741
  -38.9254       -5.199919     10.325112    -27.715206    -10.576232
   -4.658562    -18.138205     -2.7746286    -6.6720815   -13.989294
    0.87919205   -3.6582024    -7.1291275     3.5196342    -2.7577848
   -4.3203077     2.8820868    -2.8477633    -2.046896      2.3082132
   -2.6876965    -0.9290486    -0.7910526    -6.0148106    -1.7358537
   -1.340393     -5.7346544    -1.9767593    -1.663031     -2.808752
    0.33767265   -2.9928236    -3.8561134     0.5140908    -2.7299097 ]",hungry
"[-3.3494394e+02  1.7425758e+02 -7.1998184e+01 -1.0384026e+00
  3.2150120e+01 -3.0832031e+01  4.1344848e-01  2.0775118e+01
 -9.3582592e+00 -2.8455451e+00 -3.1691876e-01 -5.7239275e+00
  5.3954701e+00 -2.4188931e+00 -4.0764365e+00  8.3555050e+00
 -2.9061408e+00 -6.1440897e+00  3.8688478e+00 -5.1363883e+00
 -6.2058406e+00  1.1543610e+00 -5.1959896e+00 -3.0572300e+00
  1.7368460e+00 -4.0375609e+00 -1.1910300e+00  3.7846619e-01
 -5.5940332e+00 -2.8058097e+00 -2.4640133e+00 -5.7215061e+00
 -1.8550903e+00 -3.3510668e+00 -5.5096979e+00 -7.4371219e-01
 -2.8227587e+00 -4.9388108e+00 -1.5522568e+00 -3.9393699e+00]",hungry
"[-4.0657214e+02  1.5454422e+02 -9.9734123e+01  2.2661840e+01
  1.2858636e+01 -6.8812904e+01  2.2358952e+01  2.3057800e+01
 -4.4762909e+01 -6.1242681e+00  6.6267484e-01 -1.9246445e+01
  6.4904761e+00 -6.6715198e+00 -1.6001400e+01  1.0116284e+01
 -8.7218636e-01 -1.7930079e+00  2.0019815e+01  7.1318955e+00
 -1.4255531e-01  3.3773749e+00 -1.0206182e+01 -5.9326653e+00
  1.9362884e+00 -5.2492390e+00 -1.0122429e+00 -4.1652083e+00
 -1.2516502e+01 -5.4510528e-01  2.1814735e+00 -5.1130910e+00
 -1.7757962e+00 -3.6614227e+00 -1.9053214e+00  5.5489297e+00
 -1.0531554e+00 -6.4926529e-01  7.7768860e+00  4.0600342e-01]",hungry
"[-276.35147     141.20386     -73.16512      -9.810458      5.387694
  -39.595078      2.1961145     1.3347855   -26.742268     -3.4446864
   -9.001706    -15.734038      9.033886      1.2952796    -1.4389983
   12.902398     -6.272451    -11.547902      4.7028213    -4.954037
   -9.030973     -1.9971532    -6.070239      0.58130187    4.542063
   -3.2447364     3.2481709     5.088336     -3.2934177     1.2314396
    1.6442229    -2.7478623     2.7554803     1.0534983    -2.4655797
    2.516664      0.60156053   -0.36312336    3.971115      0.50334764]",hungry
"[-4.9341281e+02  5.2736118e+01 -2.5444254e+01 -7.7696776e+00
  8.9456806e+00 -4.5340743e+00 -3.1394386e+00 -2.6824596e+00
 -5.0886884e+00  2.3196174e-01 -3.1444347e+00 -5.4861808e+00
 -4.4124296e-01 -3.1029348e+00 -4.1095638e+00 -1.1541364e+00
 -3.9943283e+00 -1.5896082e+00  4.0795870e+00  3.2661085e+00
  4.4248834e+00  4.1647763e+00 -1.1843500e+00 -8.8599402e-01
  2.9535684e-01 -1.8108779e+00 -3.8936603e-01 -1.2016269e+00
 -4.1399808e+00 -1.4078398e+00 -1.2264277e-01 -2.4176257e+00
 -2.4616592e+00 -2.9457648e+00 -2.6406915e+00 -3.0643734e-01
 -9.3785858e-01 -9.1076303e-01  1.9399720e+00  1.9318396e+00]",hungry
"[-3.44591370e+02  1.39793198e+02 -1.04325096e+02  4.07473326e+00
  2.59311104e+01 -4.48424072e+01  7.55013037e+00  1.05109863e+01
 -3.13154907e+01  1.89864123e+00  5.30746746e+00 -1.12512627e+01
  1.33541937e+01  1.26362753e+01  5.05712557e+00  1.04292631e+01
 -9.29845810e+00 -1.16214838e+01  2.82271242e+00 -6.12283659e+00
 -5.07040215e+00 -2.49621391e+00 -1.40927248e+01 -1.87691069e+00
  9.29395580e+00 -1.15407981e-01  5.85337973e+00  1.15154486e+01
  4.28224182e+00  3.49867177e+00 -3.00109816e+00 -7.79678631e+00
  2.41272837e-01 -2.07081079e+00 -4.59737968e+00  2.73621225e+00
 -9.43255723e-01 -3.68002653e+00  3.42444253e+00  3.68917584e+00]",hungry
"[-3.1665872e+02  2.0055164e+02 -2.7804510e+01  1.7264662e+01
  2.9794838e+01 -2.5097874e+01 -1.6180347e+00 -1.0760753e+00
 -2.1588415e+01 -8.1771582e-01 -8.4150572e+00 -1.9705952e+01
 -1.8601058e+00 -1.0801391e+01 -1.6514107e+01 -2.4804003e+00
 -1.1081753e+01 -1.2221987e+01 -2.1803322e+00 -1.1192440e+01
 -9.7410173e+00 -2.8602300e+00 -1.0974358e+01 -7.3233471e+00
 -2.9349689e+00 -9.6936750e+00 -4.6490397e+00 -2.7453711e+00
 -8.6513300e+00 -3.1344428e+00 -2.7492914e+00 -7.0761962e+00
 -1.5629636e+00 -2.5250013e+00 -5.5211759e+00 -7.9778409e-01
 -2.9761219e+00 -4.1385603e+00  1.1922612e+00 -2.4486694e-01]",hungry
"[-5.2806757e+02  7.9267532e+01 -1.7316570e+01 -3.0828252e-01
  2.9759829e+00 -1.4502504e+01  2.0571706e+00 -2.6687791e+00
 -1.8181454e+01 -7.6053896e+00 -9.7711525e+00 -1.6311811e+01
 -6.6818271e+00 -9.3645468e+00 -1.1430529e+01  5.4519969e-01
  4.6727839e-01 -2.8754597e+00  1.8743635e+00 -3.7900306e-02
 -1.8060840e+00  4.9948221e-01 -1.8562307e+00 -2.5231388e+00
 -2.1565230e+00 -4.0990500e+00 -1.9611236e+00 -1.4747915e+00
 -4.5952024e+00 -3.4639394e+00 -2.2370322e+00 -1.5393372e+00
  1.1086129e+00 -8.4397453e-01 -2.7259710e+00  5.0758928e-01
  6.3024288e-01 -4.1677499e-01  1.1877958e+00 -1.6761122e-02]",hungry
"[-4.0354782e+02  1.3908713e+02 -6.2406891e+01  2.4727695e+00
  1.5385793e+01 -3.8404469e+01 -4.2127185e+00  1.8934512e+00
 -1.8745674e+01  4.7951522e+00 -6.8615144e-01 -1.5682155e+01
 -2.0122087e+00 -8.1074038e+00 -1.0265113e+01  3.8582444e-01
 -8.8566179e+00 -4.7279277e+00  5.2937093e+00 -7.0530586e+00
 -6.3989110e+00 -1.6117591e+00 -1.0966799e+01 -5.6250052e+00
 -4.7221133e-01 -6.1945100e+00 -2.7169061e-01  1.0800208e+00
 -3.4972970e+00  1.7539463e+00 -1.2409353e+00 -4.8848109e+00
  3.0026088e+00  1.0074539e+00 -2.4251876e+00  2.9217663e+00
  6.5395403e-01 -3.9683765e-01  3.6634765e+00  4.7381663e-01]",hungry
"[-3.9635083e+02  1.4494124e+02 -8.5179497e+01 -5.2761883e-01
  1.8495251e+01 -3.9986763e+01  1.9602568e+00  3.4753320e+00
 -2.6716974e+01 -4.1536355e+00 -1.0346463e+01 -1.5950758e+01
  9.0632515e+00 -1.7329018e+00 -8.1308842e+00  3.4466002e+00
 -9.5602102e+00 -6.2807465e+00  3.1135743e+00 -1.2140361e+01
 -6.5719476e+00  2.9729235e+00 -7.8825459e+00 -2.4221799e+00
  1.2913357e+00 -6.4159617e+00  1.7799633e+00  1.6229048e+00
 -5.7473702e+00  3.2814472e+00  3.3463140e+00 -1.4681748e+00
  4.5852876e+00  1.5876683e+00 -4.1249260e-01  4.4481120e+00
 -7.7323693e-01 -1.2922622e-01  5.4736547e+00 -2.7606711e-01]",hungry
"[-2.8956732e+02  1.7642757e+02 -6.8526039e+01 -2.9367371e+00
  9.3111744e+00 -4.1364311e+01  8.6885327e-01 -5.3392329e+00
 -2.7071568e+01  8.6218071e+00 -4.5143075e+00 -2.0905001e+01
  4.7669730e+00 -4.9646959e+00 -1.1011487e+01  4.0444250e+00
 -7.0621748e+00 -2.3611917e+00  9.1552620e+00 -5.8368583e+00
 -6.5895098e-01  6.7386599e+00 -6.3427005e+00  1.3910280e+00
  4.4766078e+00 -1.0186615e+01 -4.5962405e+00 -2.4627180e+00
 -9.7609234e+00 -2.2274771e+00 -4.5660987e+00 -1.0322543e+01
 -1.5656978e-01 -2.6085225e-01 -3.6687405e+00  1.7422813e+00
 -2.3599625e+00 -3.9944136e+00 -1.3173193e-01 -5.1484065e+00]",hungry
"[-318.3623     119.58542    -59.73387     -1.2784725   12.55918
  -42.51789    -18.817762    -5.532385   -19.279766    -3.1067932
   -3.9255445   -9.300639     2.333847    -2.5265558   -0.8736613
    4.8435955   -8.956835    -4.564899     3.783384   -10.031275
   -5.260173     3.7793548   -7.8035364   -4.340769     2.9534092
   -4.8262076   -1.8291624    2.007294    -2.0081644    2.9071229
    2.7593746   -3.4193056   -1.1365913   -2.6471329   -4.3408413
    1.019286    -0.999608    -3.7756417   -1.072134    -2.989339 ]",hungry
"[-3.8755988e+02  1.3770755e+02 -4.1915569e+01 -5.4358273e+00
  4.9733148e+00 -3.7835571e+01 -4.5828700e+00  5.4866543e+00
 -2.5275158e+01 -9.2748632e+00 -1.5351430e+00 -1.9930832e+01
 -1.0676394e+01 -4.5908828e+00 -1.1680318e+01 -3.2379839e+00
 -7.4417800e-01 -4.4466672e+00  2.1211410e+00  1.1017624e+00
 -3.2572014e+00  2.2594626e-01 -8.6447740e-01 -9.8151815e-01
  3.5771656e+00  1.1511511e+00 -1.5593673e+00 -3.5046193e-01
 -1.8784764e+00 -1.4397441e+00  7.9260337e-01 -7.2830671e-01
 -2.2660165e+00 -2.2467492e+00 -1.6218507e+00 -5.0340116e-01
 -7.8908628e-01 -5.4215717e-01 -5.8292043e-01 -3.3610036e+00]",hungry
"[-2.8445612e+02  1.5177507e+02 -6.8794716e+01  1.5271059e+00
  2.1190941e+01 -3.3077568e+01  4.3692083e+00  1.0338101e+01
 -1.7578646e+01 -7.3715359e-01 -9.9470234e+00 -2.1660746e+01
  4.8263043e-02 -3.9133406e+00 -5.5738540e+00  7.8786922e+00
 -6.0959077e+00 -9.8778648e+00 -2.8865385e-01 -9.5444450e+00
 -4.8859529e+00  2.0083137e+00 -1.2329083e+01 -9.4563456e+00
  5.8335787e-01 -4.2124515e+00 -7.1995264e-01  1.5647261e+00
 -1.8793218e+00  4.4587831e+00  1.7524850e+00 -5.4405384e+00
  8.1475759e-01 -2.5388995e-02 -5.4080129e+00 -1.0524938e+00
 -9.8814011e-01 -2.1902688e+00  4.2553943e-01 -1.5205133e+00]",hungry
"[-5.06032928e+02  1.21741455e+02 -1.34038582e+01  1.63930607e+01
  2.07689743e+01 -1.65677738e+01 -1.11898208e+00  2.35380977e-01
 -1.40962486e+01  8.45446214e-02 -1.63076174e+00 -1.07170372e+01
 -2.12367511e+00 -5.01574373e+00 -6.60211229e+00 -1.89283431e-01
 -7.96810007e+00 -9.18487835e+00 -3.48864913e+00 -1.00260315e+01
 -8.13007259e+00 -2.34781981e+00 -8.82936192e+00 -7.59432936e+00
 -2.69459605e+00 -5.55482435e+00 -2.26511407e+00 -7.38137141e-02
 -3.80508375e+00 -8.84582996e-01 -5.34594238e-01 -4.52622128e+00
 -2.20714402e+00 -2.27020979e+00 -4.28548622e+00 -1.63648844e+00
 -2.63946867e+00 -3.86711431e+00 -1.18180835e+00 -2.30698752e+00]",hungry
"[-3.78161713e+02  1.87131241e+02 -4.61828003e+01  1.12312737e+01
  2.68310070e+01 -2.36131420e+01  8.35871792e+00  1.19388199e+00
 -2.69611893e+01 -1.39790845e+00 -7.62296438e+00 -1.95644493e+01
 -4.65532504e-02 -1.05248995e+01 -1.74182301e+01 -4.10667992e+00
 -1.33650970e+01 -1.07336130e+01  3.00821275e-01 -1.14064379e+01
 -8.03546715e+00 -1.24493647e+00 -1.33255768e+01 -8.59804249e+00
 -2.34100389e+00 -9.66946220e+00 -2.90331078e+00 -2.40408391e-01
 -7.82500362e+00 -2.57787728e+00 -1.49244797e+00 -4.64689827e+00
  1.51076066e+00 -2.62697428e-01 -2.99093080e+00  1.65895998e+00
 -2.26805139e+00 -3.97072172e+00  4.78457510e-02 -3.87704396e+00]",hungry
"[-247.75662     161.61647    -104.80694      14.87496      16.367691
  -62.931705      7.6220655     8.311305    -27.888807     12.038933
   -4.6082945   -20.213686     14.47188      -2.8187337    -9.239411
   11.727519    -10.049818     -7.202216     12.069444     -8.253999
   -7.1770334     3.4000082    -7.6112514     3.0380154     7.1290693
   -4.992122      5.6054354     5.192287     -4.740449      5.1084495
    1.4561175    -4.801231      5.4954786     1.2299622    -2.3307872
    4.979129     -0.71304846   -1.8729838     2.6623657    -2.1605718 ]",hungry
"[-2.8687979e+02  1.2840598e+02 -9.3154205e+01  8.9987488e+00
  2.7869671e+01 -3.1162569e+01  1.4170834e+01  4.8678017e+00
 -2.5160957e+01  1.1614877e+01 -5.4017572e+00 -2.8579744e+01
  1.8640093e+00 -6.1307864e+00 -1.4443043e+01  8.7092266e+00
  1.0613236e+00 -6.3147712e-01  1.1284957e+01 -4.3828559e+00
 -5.8472204e+00  4.0462937e+00 -4.9943633e+00 -1.7256845e+00
  1.1168436e+00 -8.7153721e+00 -1.8247818e+00  1.8937410e-01
 -8.2481680e+00 -5.4225349e-01  2.2765460e+00 -2.0292747e+00
  3.3359015e+00  1.5252981e+00 -1.1132557e+00  3.5054355e+00
 -1.3513076e-01 -3.0778161e-01  3.7698877e+00 -2.2292719e+00]",hungry
"[-3.27422485e+02  1.27385979e+02 -4.42245369e+01 -5.46184158e+00
  1.06518955e+01 -3.86711006e+01 -2.69664669e+01 -1.61435909e+01
 -2.31317654e+01 -2.23716998e+00 -7.44325495e+00 -2.67411633e+01
 -8.56433868e+00  2.51099086e+00 -5.05023718e+00  1.07196879e+00
  7.03598642e+00  8.36777973e+00  9.63979721e+00  1.00929821e+00
 -4.51489830e+00 -2.08460236e+00 -2.93358922e+00 -1.69785249e+00
 -1.53874016e+00 -5.36990976e+00 -2.26600099e+00 -5.72189152e-01
 -4.83915520e+00 -2.95650125e+00 -4.85022396e-01 -4.99572232e-02
  5.40014553e+00  7.11390352e+00  4.23873997e+00  4.62135983e+00
  2.71482325e+00 -7.52701283e-01 -1.09314919e+00 -2.28286171e+00]",hungry
"[-3.5727069e+02  1.2835771e+02 -8.2799828e+01 -2.2664715e+01
  1.4255199e+01 -3.1857998e+01 -8.1577711e+00  9.4903078e+00
 -5.5994778e+00  3.3402567e+00 -2.4957066e+00 -1.0185321e+01
  2.0976143e+00 -6.8313556e+00 -1.2204019e+01  1.3954033e+00
 -2.8386660e+00 -5.8077850e+00  1.3089417e+00 -3.8147850e+00
 -4.2921948e+00 -9.4682926e-01 -5.9471145e+00 -3.1004930e+00
 -9.0173358e-01 -5.4577174e+00 -9.4927615e-01  8.5489172e-01
 -2.8646142e+00  7.1910024e-01  2.4328576e-01 -1.9336213e+00
  2.9896393e+00  1.7132682e+00 -1.0355380e+00  2.2185009e+00
  6.0685688e-01 -8.3289403e-01  1.1783299e+00 -4.4571874e-01]",hungry
"[-5.3854541e+02  1.2977353e+02 -3.7162010e+01  1.6249123e+01
  1.1711384e+01 -2.6278461e+01  1.4445986e+01  2.9869120e+00
 -1.9505630e+01  9.7705393e+00 -1.3890483e+00 -1.2510788e+01
  8.5141306e+00 -3.8257468e+00 -9.6742926e+00  1.8852106e+00
 -1.1068276e+01 -7.3239436e+00  3.9659882e+00 -9.4645853e+00
 -6.7318091e+00 -3.9752868e-01 -8.3868866e+00  1.8100588e+00
  6.6505985e+00 -3.1544533e+00  2.6150825e+00  1.6876600e+00
 -7.4871850e+00 -1.8621985e+00 -1.2518240e+00 -2.9165051e+00
  2.1457913e+00 -3.8137782e+00 -5.7582932e+00  8.9858335e-01
 -2.8605046e+00 -2.1905959e+00  1.4017853e+00 -5.4469409e+00]",hungry
"[-4.6207590e+02  1.2249654e+02 -4.2646362e+01  8.6464109e+00
  1.2946115e+01 -3.5442387e+01 -5.8143773e+00  1.2805349e+00
 -1.3413974e+01  6.5390806e+00 -3.1559453e+00 -1.3446618e+01
  8.4692392e+00 -2.4150553e-01 -1.1437972e+01  3.7719054e+00
 -7.2133237e-01 -6.1795974e+00  7.1785307e-01 -7.5753303e+00
 -7.6440949e+00  6.8408728e-01 -7.2591829e+00 -8.0612354e+00
 -2.2207363e+00 -6.9032803e+00 -4.9050250e+00 -1.4011108e+00
 -5.5865269e+00 -2.5140576e+00  1.4360891e-01 -2.8791389e+00
 -1.1664385e+00 -1.8250712e+00 -3.8251307e+00 -1.4329014e+00
 -3.4686935e+00 -3.9575994e+00  2.8945547e-01 -2.3245809e+00]",hungry
"[-3.4432034e+02  1.1256838e+02 -5.4425537e+01 -1.8937641e+01
 -4.6174321e+00 -3.7103043e+01 -1.0034698e+01 -8.0938214e-01
 -1.5986235e+01 -6.0473957e+00 -7.4194474e+00 -8.0690947e+00
  2.7221341e+00 -4.5928965e+00 -2.5907383e+00  6.1363750e+00
 -6.3243608e+00 -6.8899975e+00  8.6608887e-01 -6.8247499e+00
 -3.7860487e+00  1.8242337e+00 -5.2766876e+00 -2.1193385e+00
  1.0720863e+00 -3.8594348e+00 -1.0023769e-01 -2.8011605e-01
 -3.7181344e+00  2.3338797e+00  5.2777916e-01 -3.6397583e+00
  2.2576435e+00  2.1698311e-01 -3.3383677e+00  2.4290226e+00
  1.3460586e+00 -1.5979285e+00  1.7433023e+00  1.0572650e+00]",hungry
"[-2.4078281e+02  1.2357965e+02 -1.0045773e+02 -1.7986494e+00
  2.5767134e+01 -3.6677528e+01  6.5508709e+00  1.8222595e+01
 -1.1230645e+01  2.8123255e+00 -8.4710455e+00 -1.4533352e+01
  1.1054658e+01 -3.6519274e-01 -5.5335455e+00  1.1069675e+01
 -4.2910199e+00 -1.0058219e+01  1.6446115e+00 -4.6371794e+00
 -1.5129489e-01  3.0326312e+00 -1.0450120e+01 -2.8889055e+00
  4.8767090e+00 -4.7141986e+00 -9.7559077e-01  2.4923193e+00
 -5.3696555e-01  4.5067029e+00 -8.3904910e-01 -6.4721217e+00
  2.2162726e+00  7.3170948e-01 -3.0972390e+00  2.5459280e+00
 -5.3122818e-01 -3.2859046e+00  1.3775533e+00  9.5991468e-01]",hungry
"[-2.6842505e+02  1.5996895e+02 -1.3563887e+02 -1.4892387e+01
  2.8973776e+01 -4.4934738e+01  7.8081927e+00  1.4511970e+01
 -3.2716743e+01 -5.5166012e-01  7.6960692e+00 -1.2769070e+01
 -4.9327511e-02 -6.3478899e+00 -5.4776025e+00  1.2608357e+01
 -3.8750739e+00 -8.1402359e+00  8.2664337e+00  1.2910748e-01
 -5.8040112e-01  4.8924937e+00 -6.0831709e+00 -4.0004683e+00
 -2.0382160e-02 -5.5134840e+00  4.2426482e-01 -1.1483518e+00
 -7.7258348e+00  1.2723845e+00  1.9396034e+00 -2.7994206e+00
  2.1430995e+00 -8.7597728e-01 -2.7496035e+00  2.6416473e+00
 -1.4605982e+00 -2.5999665e+00  8.4503114e-01 -3.0952952e+00]",hungry
"[-4.0188675e+02  1.7467749e+02 -9.5675835e+01 -4.2228884e-01
  2.2567919e+01 -4.7528919e+01  3.3402896e+00  1.0595298e+01
 -2.6120546e+01  2.6760077e+00 -1.5143318e+00 -1.8424957e+01
  5.0478864e+00 -4.7266259e+00 -1.4041786e+01  4.5858278e+00
 -4.9778347e+00 -8.2532635e+00  4.3689570e+00 -6.1515079e+00
 -6.1374187e+00  1.8211778e+00 -7.2755618e+00 -3.3579016e+00
  1.9600217e+00 -5.9795666e+00 -1.7617534e+00  2.4326061e-01
 -5.2177548e+00 -7.2499162e-01 -2.2388601e+00 -5.2744389e+00
  9.8430771e-01 -1.6893891e+00 -3.6079237e+00  1.5994836e+00
 -2.5194180e+00 -3.2427220e+00  1.4644859e+00 -2.2929807e+00]",hungry
"[-225.65698     131.5367     -126.43598     -24.24904       6.123758
  -45.702976     11.777759     11.507322    -21.634186      7.7011194
   -5.618912    -16.6826       12.009977     -7.0895505   -15.836278
    9.230414      0.8001408     2.961018     14.196625     -5.51753
   -4.800097      3.6471512    -7.9361596     1.6783829     5.5452514
  -11.244262     -4.1946316     2.0226617    -5.988425     -1.3652545
   -3.4817812    -6.584701      5.398938      3.874102     -1.8569684
    3.318183     -1.3718697    -4.3609405     1.3321756    -0.74467456]",hungry
"[-6.6022186e+02  1.6699628e+02 -6.4718185e+01  2.0130941e+01
  2.9721350e+01 -3.3074211e+01  1.0124753e+01  4.6805568e+00
 -2.4287777e+01  8.1584740e+00 -3.2204752e+00 -1.8107697e+01
  6.9834571e+00 -5.9809446e+00 -1.2257549e+01  6.0366697e+00
 -7.3335123e+00 -7.5780811e+00  4.4451866e+00 -9.9787865e+00
 -6.7688932e+00  2.1993601e+00 -9.3815269e+00 -4.1287570e+00
  3.1884937e-04 -9.7558384e+00 -2.8662074e+00 -1.2685504e+00
 -7.9991608e+00 -7.2670496e-01 -2.1162102e+00 -6.5543242e+00
  6.2598878e-01 -2.4023988e+00 -4.4851289e+00  1.4092356e+00
 -4.2803259e+00 -5.8708172e+00 -4.5360839e-01 -4.1238484e+00]",hungry
"[-2.7113556e+02  1.4926585e+02 -6.3461002e+01  1.5391458e+01
  1.7688641e+01 -3.0398565e+01  2.2168728e+01  9.6344585e+00
 -2.2606487e+01  5.6282010e+00 -1.1372218e+01 -1.9729771e+01
  7.8518929e+00 -1.2213443e+01 -1.6037811e+01  6.0590162e+00
 -1.0689235e+01 -9.5318747e+00  5.0310421e+00 -9.6375532e+00
 -4.7821898e+00  2.5937812e+00 -9.8499231e+00 -1.1351776e-01
  2.9911165e+00 -1.0184638e+01 -1.0306736e+00  6.9244140e-01
 -8.0305128e+00 -4.7122747e-01 -2.7338338e+00 -6.7034388e+00
  2.0466056e+00 -3.0019612e+00 -5.7479234e+00  2.1655481e+00
 -3.1398034e+00 -4.3012958e+00  9.6789712e-01 -4.0103221e+00]",hungry
"[-2.8826801e+02  1.6303458e+02 -1.3236099e+02  8.8908520e+00
  3.6520676e+01 -5.4949844e+01  1.3070178e+01  2.4089785e+01
 -3.2381996e+01  2.3942428e+00  1.0846227e+01 -1.2935330e+01
  5.7542472e+00  4.2651591e+00 -6.5695935e-01  8.6991959e+00
 -6.8280401e+00 -6.0337472e+00  3.0632901e+00 -1.1062309e+01
 -3.5360143e+00  3.9115407e+00 -9.7742424e+00 -2.5621124e-02
  5.4327149e+00 -5.7549376e+00  4.0308371e+00  4.3187165e+00
 -6.6477780e+00  3.4892004e+00  2.5230973e+00 -7.7335405e+00
  1.1741113e-01  8.4244686e-01 -2.3572817e+00  4.9481797e+00
  2.1662405e+00 -2.5990319e+00  1.4372826e+00  1.8539841e+00]",hungry
"[-5.29661255e+02  1.09690308e+02 -1.36747875e+01 -2.04503250e+01
 -4.62773204e-01 -1.16764879e+01 -1.57668800e+01 -1.19364777e+01
 -5.12220001e+00  1.54219210e+00 -6.36393547e+00 -1.03539371e+01
 -3.59662032e+00 -6.79939365e+00 -9.94968224e+00 -4.34731960e+00
 -9.91202474e-01  6.37644291e+00  1.45929766e+01  1.07722673e+01
  4.49894190e+00 -3.65016133e-01 -6.81519794e+00 -6.01141548e+00
 -2.31723809e+00 -3.56890988e+00 -3.81943798e+00 -4.66120243e+00
 -6.44692993e+00 -3.40898418e+00 -2.50147843e+00 -5.31351280e+00
 -3.97231770e+00 -2.07096148e+00 -1.10172880e+00  2.00158548e+00
  2.25208330e+00  1.10027206e+00  2.82381678e+00  2.28918147e+00]",hungry
"[-2.7920364e+02  1.3327155e+02 -6.4377396e+01 -6.3734204e-01
 -1.7769638e-01 -5.0014847e+01  1.8143764e+00  8.7144394e+00
 -1.8748646e+01  4.0476403e+00 -4.5747495e+00 -1.9307604e+01
  7.0495850e-01 -4.1274171e+00 -6.6187334e+00  5.8587289e+00
 -5.8857331e+00 -5.6338673e+00  4.7635565e+00 -5.0339355e+00
 -2.7804937e+00  2.0731266e+00 -5.8651958e+00  1.6547495e+00
  4.7922311e+00 -4.0088081e+00  2.8287399e+00  5.3404899e+00
 -9.3107128e-01  2.5108719e+00  7.7740574e-01 -5.4571283e-01
  5.5161033e+00  8.1512964e-01 -1.4268197e+00  3.6256337e+00
 -2.0718975e-01  1.0020255e+00  5.0661087e+00 -1.4454824e+00]",hungry
"[-330.80743     122.15957     -75.93761     -13.5805       15.775269
  -33.525284     -3.9512765    14.090645    -12.315774     -8.044496
   -5.8858824   -11.527103     -3.8319166    -6.7331357    -1.0644132
   11.586521     -0.3380314    -5.5116496     1.34096      -6.332944
   -5.817439      1.6989036    -3.7673202    -4.7982526    -3.5046484
   -6.300188     -0.46136022    0.8505744    -3.9370499     1.2590812
    3.060889     -0.9672233     0.44709325   -1.4747616    -2.9226093
    0.4973109    -3.143698     -5.406371     -1.008551     -2.0144885 ]",hungry
